"Time","Inverter 1 Active Power","Inverter 1 Reactive Power","Inverter 1 RMS Voltage"
0.001388888888888848,74.162421878544919,4.0791341451678935,1.5765388670581435
0.0013888888888888874,74.162421878547093,4.0791341451678278,1.5765388670581919
0.0014349069633990473,76.775504539414214,4.0396161627524156,1.633157198414301
0.0014795545096781297,79.805563293252945,4.2734261479087285,1.6881107333653027
0.0015248141935792475,83.644553367523997,4.9492261283570542,1.7438392178337003
0.0015748035113384985,88.589509912607753,6.1140591373291766,1.8054164575871965
0.0016232172801917786,93.500128640577472,7.314374705541379,1.8650780293794185
0.001670007037168978,97.798419813912574,8.1866042497214391,1.9227587050248771
0.0017254525836052463,102.11246302144971,8.6854154273088895,1.991143272702254
0.0017752276221267291,105.67683824891013,8.9161934302828065,2.0525614972295401
0.0018214067879406091,109.28768724693917,9.3488248521931219,2.1095629994600062
0.0018699115470585509,113.71626429061476,10.28957260352586,2.169462169145155
0.0019226280331903548,119.11998710462099,11.774105566314232,2.2345902913680713
0.0019670499689068773,123.74695093191957,13.081533466815099,2.2894908600163579
0.0020119689574887504,128.14771679125013,14.161835267558903,2.3450292234425287
0.0020645478673781618,132.82136735128276,15.008249724567772,2.4100607022922658
0.0021096768457132798,136.64078413515071,15.553042107204677,2.4659043932614249
0.0021574738671440098,140.85749274578259,16.288522978115996,2.5250693197347962
0.0022149695234118245,146.47314428792114,17.707607732520884,2.5962747427298125
0.0022692217810866269,152.19420346679894,19.467813440314792,2.66348988149119
0.002321472553012423,157.70873659629609,21.163195318522465,2.7282585115350795
0.0023783487100174153,163.42545940436989,22.690866173187324,2.7987870282329483
0.0024256270061852911,167.99349470897371,23.739252613863648,2.8574436423685476
0.002475039357081123,172.77409381840462,24.838011583217551,2.9187687460948819
0.0025206676730668612,177.34154020987222,26.036989628701178,2.9754201625498817
0.002563211217542685,181.77509311745052,27.378377434292361,3.0282633423755874
0.0026139343765593679,187.22506885753575,29.189925653383213,3.091286565248403
0.0026705133571126843,193.34819917095624,31.265931725184778,3.1616208058263982
0.0027166941330691516,198.2742641699879,32.851813850729151,3.2190499822167706
0.0027689954550841988,203.76482770297713,34.506110272057555,3.2841156281065937
0.0028189541125664881,208.99414554351821,36.05181140394275,3.3462930402479891
0.0028764004706318814,215.09627409520988,37.966637414102649,3.4178248800506239
0.0029381222074569557,221.82537764073101,40.309708929758571,3.4947103340326948
0.002988789968312088,227.46076751220329,42.428756113608543,3.5578565667774673
0.0030497778660468771,234.28220111171521,45.038484387945594,3.6339033991098404
0.003107048424521453,240.63386210532798,47.367670205185277,3.7053432141023377
0.0031610396224690885,246.57235968486842,49.443508374447809,3.7727228802429882
0.0032228216376893261,253.4023591049019,51.88141579647499,3.8498663134462685
0.003277498600752141,259.55332708300864,54.27801694675896,3.9181647842677814
0.0033363803473222642,266.28588382245334,57.118483419319155,3.9917478427562596
0.0033973425349731372,273.29672987417263,60.147338309776849,4.0679732769002168
0.00345944668591099,280.402001514088,63.107175008368444,4.1456570315263122
