"time (s)","Vm2:Measured voltage","Am1:Measured current","Vm1:Measured voltage"
0.00067472719543400564,30.185072449811674,2.7711543905418483,-99.378608382517783
0.00071371803695391802,31.478760757462446,2.9812396427112922,-104.15976184934658
0.000750190949706099,33.020114397696346,3.1949594003888713,-110.11514408720902
0.00079054971960219791,34.168575041355034,3.4211729047125345,-113.44718737723171
0.00082564903505364447,34.086401075713177,3.5860366514591,-111.00156080577881
0.00086243959218307016,33.009086072190932,3.7229647925223261,-104.14981463874678
0.0009031430071420603,31.649875127875742,3.8555072085711037,-96.465894719991127
0.00094574513119502414,31.526320968667445,4.0163251288225421,-94.487345057239224
0.00098595309961209757,33.196137010072889,4.2138398042304441,-99.906556300520407
0.0010304930808540532,36.011974454640672,4.4692613155605132,-109.23942409569007
0.0010741737042235977,37.688777048498999,4.7079998756906587,-113.93654846237555
0.0011141655212101706,37.126226527872092,4.8797573644381442,-110.74347127268567
0.0011576726095021306,34.782930690461775,5.0145161043975781,-101.73450534583527
0.0012012802120311974,32.611584301584934,5.1324417815185193,-93.81394083538504
0.0012480986304551137,32.488537589529301,5.2902649168344,-92.61968119982329
0.0012937347280307476,34.522887870386057,5.489683391801103,-97.951999966087556
0.0013401454001109394,36.750719807781884,5.7075451845705816,-103.59874732194913
0.0013883809250835127,37.118614572722208,5.903646965034504,-103.8419117290989
0.001388888888888848,37.109451249050174,5.905450702385771,-103.80885386046783
0.0013888888888888874,37.109451249048504,5.9054507023859077,-103.808853860466
0.0014345489916346584,35.526137353035466,6.0477171963763299,-98.893879286556938
0.0014791538488012172,33.695846840732059,6.1667682630371123,-93.568172677045425
0.0015244488356627773,32.966623680797802,6.2954538061700438,-91.214142264201655
0.0015743830513116836,33.522906197445486,6.4563496635589059,-92.041909630656519
0.0016227920577712605,34.117483113970877,6.614288045060758,-92.956480327980415
0.0016695943433103965,33.824695667397791,6.7508772619345025,-91.819967639115731
0.0017250171475448072,32.862424570391276,6.8939491962180712,-89.14274256980876
0.0017748708469697749,32.496342470152669,7.0222961386534317,-87.89473149464817
0.0018209419230947345,32.604282246948202,7.1444190436483588,-87.718601046895429
0.0018694109312961686,32.27717336609043,7.2633063307430747,-86.621310575830094
0.0019220362527186529,30.796064021691709,7.3669578991956328,-83.170058839687243
0.0019667385698476075,29.284188269681561,7.4402391556284995,-79.789094928150249
0.0020114343697101387,28.595295783264227,7.51689801485281,-78.06600455720293
0.0020639883896429981,29.224868116071931,7.6245151181555828,-78.818549981328957
0.0021091291903250747,29.974991677953149,7.7219467711090761,-79.838680600689827
0.0021569117176957857,29.547031045810556,7.807359635571486,-78.634974180056773
0.002214445324357953,27.070551084736771,7.8708151303374629,-73.630130055643491
0.0022688124412185927,24.696005610205578,7.9112331279949428,-68.885396408643771
0.0023209284062945808,24.120692399824247,7.9612852243138077,-67.364998338502929
0.0023779662865076735,24.935979407502014,8.0341184481877157,-68.208143769159193
0.002425190645988545,25.11475594605545,8.0892060427328527,-68.04115047609757
0.0024744980006604351,23.910231072131907,8.1240652531109969,-65.503254530563325
0.0025200830905108399,22.024231883232925,8.1364765797004104,-61.863436250863202
0.0025626893015464735,20.502718521446628,8.1415877182047431,-58.864327805229387
0.0026131958272599138,19.655471930556246,8.1515616398327886,-56.882082436473887
0.0026697492975753996,19.426665293790538,8.1670362827550136,-55.83141492516468
0.0027157379259493794,18.983230878749257,8.1735042534670495,-54.553316609746773
0.0027681006134067385,17.879402078710836,8.1674200463197746,-52.124434632453543
0.002818325536333688,16.64906564651012,8.151381830241851,-49.507024561371168
0.0028756344492126612,15.540046753276002,8.1277951607349515,-46.972536668812545
0.0029373036756608611,14.426773465973831,8.0945551106246221,-44.353153023127007
0.0029881018190408715,13.206846323301907,8.0557284581818838,-41.699870861493856
0.0030489474714373581,11.710221620739761,7.998139741915713,-38.438356808287622
0.0031062017743035313,10.855813096039661,7.9420915243008707,-36.213775662043517
0.0031602955516613872,10.368118003622106,7.888386568888107,-34.599275052455802
0.0032219013762708323,9.2774196351030316,7.8146454110147632,-31.902115932784941
0.0032766354110454615,7.5900306519024312,7.7308113224211219,-28.343571821007384
0.0033356221408966796,5.8168218503437039,7.6285410554488191,-24.531587440993505
0.0033967401049488041,4.8704731935600991,7.5235594284590324,-21.951076721183725
0.0034586047463822838,4.4230818167310613,7.4187583782511055,-20.13392302195324
0.0035166928233813454,3.4802682911971594,7.3091507622749949,-17.574463375422372
0.0035828708254421757,1.6141804661235666,7.1632523557000907,-13.329379920078402
0.003653134272768371,-0.16383585742337295,6.9953939225757003,-9.0736021797375734
0.0037086093857383318,-0.97437762366990011,6.8623531042908175,-6.6485903245312494
0.0037830881658730666,-1.9204799878705432,6.6785177013719368,-3.5969401080143433
0.0038459984365928602,-3.110177552376828,6.5105237698986835,-0.31876768950511603
0.0039189814576530728,-4.655736052203939,6.3017954651745853,3.8394019504999002
0.003978380174039271,-5.7537516669369362,6.1251001668081404,7.0018505946137513
0.0040427993779728385,-6.8512284890191006,5.9268320774810821,10.317662351265067
0.0041043702059672758,-7.8718235191151162,5.7304183851768444,13.485137350113014
0.0041666666666665478,-8.8119841051832886,5.5261442485454904,16.565786273491948
0.0041666666666666666,-8.8119841051861219,5.5261442485450898,16.565786273497672
0.0042358557448757689,-9.8120719103566092,5.2926223558624104,19.956725144052356
0.0043063766304936683,-11.001717215660577,5.0437239222063388,23.815858373628267
0.0043813271925365969,-12.335086117916573,4.7671694743257964,28.155986681930759
0.0044498889080019531,-13.275207610652179,4.5094178290856659,31.627022879633103
0.0045212423037723805,-14.028819588281435,4.23846076984562,34.811588039384418
0.0045798620935323889,-14.779828752110094,4.0092887137506308,37.768461163922851
0.0046466006793176671,-15.8169762599466,3.7385690695056564,41.638480769987709
0.0046989843985635387,-16.584499473448467,3.5211233234688821,44.637348341772864
